STALPBR,BKCLASS,ZIPBR,DEPSUM,MSABR,UNINUMBR,ASSET,CNTYNAMB,ADDRESBR,YEAR,STCNTYBR,DEPSUMBR,MSANAMB,CERT,CITYBR,BRNUM,ID
GA,NM,31637,16986,0,8646.0,18445,Cook,Central Avenue,1995,13075,9846,,13832,Lenox,0,1995_13832_0
GA,NM,30180,16953,12060,57154.0,26384,Carroll,435 West Bankhead Highway,1998,13045,16953,"Atlanta-Sandy Springs-Roswell, GA",34391,Villa Rica,0,1998_34391_0
GA,NM,31079,16915,0,10751.0,19710,Wilcox,Ashley St. & 2nd Ave.,2004,13315,16915,,16609,Rochelle,0,2004_16609_0
GA,NM,31549,16848,0,10469.0,21224,Telfair,Main Street,2008,13271,13304,,16281,Lumber City,0,2008_16281_0
GA,N,31305,16840,15260,56994.0,19925,McIntosh,1200 Northway,1999,13191,16840,"Brunswick, GA",34235,Darien,0,1999_34235_0
GA,SA,30635,16773,0,41899.0,22289,Elbert,6 Church St.,2006,13105,16773,,29065,Elberton,0,2006_29065_0
GA,NM,31642,16723,0,10471.0,19596,Atkinson,Railroad Street,1997,13003,16723,,16283,Pearson,0,1997_16283_0
GA,NM,31044,16720,31420,13580.0,19731,Twiggs,Main and North Church Streets,1999,13289,16720,"Macon, GA",19786,Jeffersonville,0,1999_19786_0
GA,NM,31549,16712,0,10469.0,20543,Telfair,21 Main St,2013,13271,14508,,16281,Lumber City,0,2013_16281_0
GA,NM,31519,16652,0,13452.0,18905,Coffee,Alabama and Ocmulgee Streets,1994,13069,16652,,19653,Broxton,0,1994_19653_0
GA,NM,30222,16594,12060,7675.0,19716,Meriwether,412 Lagrange Street,2001,13199,16594,"Atlanta-Sandy Springs-Roswell, GA",12078,Greenville,0,2001_12078_0
GA,SA,30635,16594,0,41899.0,22032,Elbert,6 Church St.,2004,13105,16594,,29065,Elberton,0,2004_29065_0
GA,NM,31079,16527,0,10751.0,19926,Wilcox,Ashley Street and Second Avenue,2009,13315,16527,,16609,Rochelle,0,2009_16609_0
GA,NM,30442,16516,0,14797.0,19624,Jenkins,311 East Winthrope Avenue,1996,13165,16516,,21393,Millen,0,1996_21393_0
GA,NM,31549,16485,0,10469.0,20820,Telfair,21 Main St,2011,13271,13044,,16281,Lumber City,0,2011_16281_0
GA,SB,30635,16472,0,41899.0,21285,Elbert,6 Church Street,2015,13105,16472,,29065,Elberton,0,2015_29065_0
GA,NM,30222,16471,12060,7675.0,19242,Meriwether,412 Lagrange Street,1999,13199,16471,"Atlanta-Sandy Springs-Roswell, GA",12078,Greenville,0,1999_12078_0
GA,NM,30293,16410,12060,7211.0,18187,Meriwether,105 Jones Mill Road,1997,13199,16410,"Atlanta-Sandy Springs-Roswell, GA",11297,Woodbury,0,1997_11297_0
GA,NM,31079,16410,0,10751.0,19325,Wilcox,Ashley St. & 2nd Ave.,2003,13315,16410,,16609,Rochelle,0,2003_16609_0
GA,NM,31549,16406,0,10469.0,20666,Telfair,Main Street,2009,13271,13335,,16281,Lumber City,0,2009_16281_0
GA,SA,30635,16391,0,41899.0,21739,Elbert,6 Church St.,2008,13105,16391,,29065,Elberton,0,2008_29065_0
GA,NM,30246,16269,12060,57152.0,24207,Gwinnett,165 Nash Street,1998,13135,16269,"Atlanta-Sandy Springs-Roswell, GA",34389,Lawrenceville,0,1998_34389_0
GA,NM,31070,16260,0,428584.0,22769,Dooly,321 Fullington Avenue,2007,13093,6706,,57870,Pinehurst,0,2007_57870_0
GA,NM,30180,16259,12060,363569.0,24338,Carroll,662 Highway 61,2003,13045,16259,"Atlanta-Sandy Springs-Roswell, GA",57436,Villa Rica,0,2003_57436_0
GA,SB,30635,16190,0,41899.0,24001,Elbert,6 Church Street,2018,13105,16190,,29065,Elberton,0,2018_29065_0
GA,NM,30442,16182,0,14797.0,18102,Jenkins,311 East Winthrope Avenue,1995,13165,16182,,21393,Millen,0,1995_21393_0
GA,NM,31549,16141,0,10469.0,20477,Telfair,21 Main St,2010,13271,13083,,16281,Lumber City,0,2010_16281_0
GA,NM,30411,16051,0,10426.0,17788,Wheeler,U.S. Highway 280 & Jefferson Street,1995,13309,13612,,16228,Alamo,0,1995_16228_0
GA,SA,30635,15986,0,41899.0,21194,Elbert,6 Church St.,2009,13105,15986,,29065,Elberton,0,2009_29065_0
GA,NM,31549,15932,0,10469.0,18454,Telfair,Main Street,2000,13271,15932,,16281,Lumber City,0,2000_16281_0
GA,NM,30135,15921,12060,363787.0,25122,Douglas,9464 Highway 5,2003,13097,15921,"Atlanta-Sandy Springs-Roswell, GA",57448,Douglasville,0,2003_57448_0
GA,SB,30635,15870,0,41899.0,23727,Elbert,6 Church Street,2017,13105,15870,,29065,Elberton,0,2017_29065_0
GA,NM,31549,15865,0,10469.0,19783,Telfair,21 Main St,2014,13271,15865,,16281,Lumber City,0,2014_16281_0
GA,NM,30293,15790,12060,7211.0,17391,Meriwether,105 Jones Mill Road,1994,13199,15790,"Atlanta-Sandy Springs-Roswell, GA",11297,Woodbury,0,1994_11297_0
GA,SA,30635,15779,0,41899.0,20846,Elbert,6 Church St.,2010,13105,15779,,29065,Elberton,0,2010_29065_0
GA,NM,31032,15778,31420,360191.0,22430,Jones,110 Highway 18 Connector,2003,13169,15778,"Macon, GA",57256,Gray,0,2003_57256_0
GA,SB,30635,15710,0,41899.0,21937,Elbert,6 Church Street,2016,13105,15710,,29065,Elberton,0,2016_29065_0
GA,NM,31079,15693,0,10751.0,18835,Wilcox,Ashley Street and Second Avenue,2007,13315,15693,,16609,Rochelle,0,2007_16609_0
GA,NM,31549,15677,0,10469.0,18538,Telfair,Main Street,2001,13271,15677,,16281,Lumber City,0,2001_16281_0
GA,N,31750,15655,0,47844.0,17386,Ben Hill,301 West Central Avenue,1994,13017,15655,,33732,Fitzgerald,0,1994_33732_0
GA,NM,31713,15627,0,9688.0,17213,Calhoun,136 Depot Street,1994,13037,15627,,15361,Arlington,0,1994_15361_0
GA,SB,30635,15626,0,41899.0,20639,Elbert,6 Church Street,2014,13105,15626,,29065,Elberton,0,2014_29065_0
GA,NM,30101,15530,12060,419239.0,28263,Cobb,3891 Cobb Parkway,2004,13067,15530,"Atlanta-Sandy Springs-Roswell, GA",57658,Acworth,0,2004_57658_0
GA,NM,31087,15521,0,15497.0,17345,Hancock,350 East Broad Street,2002,13141,15521,,22286,Sparta,0,2002_22286_0
GA,NM,31827,15476,0,135.0,18804,Talbot,26 West Monroe Street,2007,13263,15476,,170,Talbotton,0,2007_170_0
GA,NM,30442,15471,0,14797.0,17183,Jenkins,311 East Winthrope Avenue,1994,13165,15471,,21393,Millen,0,1994_21393_0
GA,NM,31549,15443,0,10469.0,18915,Telfair,Main Street,2004,13271,15443,,16281,Lumber City,0,2004_16281_0
GA,NM,31637,15379,0,8646.0,16657,Cook,Central Avenue,1994,13075,9520,,13832,Lenox,0,1994_13832_0
GA,N,30720,15319,19140,57088.0,22543,Whitfield,"100 West Walnut Avenue, Suite 126",1997,13313,15319,"Dalton, GA",34329,Dalton,0,1997_34329_0
GA,NM,30411,15310,0,10426.0,17329,Wheeler,U.S. Highway 280 & Jefferson Street,1994,13309,12169,,16228,Alamo,0,1994_16228_0
GA,NM,30076,15305,12060,432255.0,27141,Fulton,800 Mansell Road,2006,13121,15305,"Atlanta-Sandy Springs-Roswell, GA",57943,Roswell,0,2006_57943_0
GA,NM,31079,15287,0,10751.0,17397,Wilcox,Ashley Street and Second Avenue,1998,13315,15287,,16609,Rochelle,0,1998_16609_0
GA,NM,31079,15242,0,10751.0,17241,Wilcox,Ashley Street and Second Avenue,1997,13315,15242,,16609,Rochelle,0,1997_16609_0
GA,NM,31060,15186,0,123.0,17002,Telfair,Mount Zion Street,1994,13271,15186,,157,Milan,0,1994_157_0
GA,NM,31071,15174,0,10501.0,16820,Wilcox,Bay and Pine Streets,1997,13315,15174,,16314,Pineview,0,1997_16314_0
GA,NM,30222,15173,12060,7675.0,17392,Meriwether,202 LA Grange Street,1994,13199,15173,"Atlanta-Sandy Springs-Roswell, GA",12078,Greenville,0,1994_12078_0
GA,NM,31079,15157,0,10751.0,17795,Wilcox,Ashley Street and Second Avenue,2002,13315,15157,,16609,Rochelle,0,2002_16609_0
GA,NM,30040,15139,12060,459440.0,30157,Forsyth,407 East Maple Street,2008,13117,15139,"Atlanta-Sandy Springs-Roswell, GA",58624,Cumming,0,2008_58624_0
GA,NM,39862,15118,0,13354.0,19430,Calhoun,Railroad Street,2005,13037,15118,,19554,Leary,0,2005_19554_0
GA,SB,30635,15073,0,41899.0,24207,Elbert,6 Church Street,2019,13105,15073,,29065,Elberton,0,2019_29065_0
GA,SA,30635,15017,0,41899.0,20068,Elbert,6 Church Street,2011,13105,15017,,29065,Elberton,0,2011_29065_0
GA,NM,30222,14996,12060,7675.0,17548,Meriwether,202 LA Grange Street,1995,13199,14996,"Atlanta-Sandy Springs-Roswell, GA",12078,Greenville,0,1995_12078_0
GA,NM,39862,14977,0,13354.0,17391,Calhoun,Railroad Street,2004,13037,14977,,19554,Leary,0,2004_19554_0
GA,NM,31079,14971,0,10751.0,17918,Wilcox,Ashley St. & 2nd Ave.,2006,13315,14971,,16609,Rochelle,0,2006_16609_0
GA,NM,30060,14941,12060,77689.0,22254,Cobb,833 South Cobb Drive,2001,13067,14941,"Atlanta-Sandy Springs-Roswell, GA",35299,Marietta,0,2001_35299_0
GA,NM,31827,14916,0,135.0,18029,Talbot,26 West Monroe Street,2006,13263,14916,,170,Talbotton,0,2006_170_0
GA,NM,30253,14906,12060,291962.0,21426,Henry,120 Keys Ferry Street,2002,13151,14906,"Atlanta-Sandy Springs-Roswell, GA",57017,Mcdonough,0,2002_57017_0
GA,NM,31827,14875,0,135.0,17904,Talbot,26 West Monroe Street,2005,13263,14875,,170,Talbotton,0,2005_170_0
GA,NM,31079,14864,0,10751.0,17373,Wilcox,Ashley Street and Second Avenue,2001,13315,14864,,16609,Rochelle,0,2001_16609_0
GA,N,30157,14850,12060,360274.0,25766,Paulding,1242 Marietta Highway,2002,13223,14850,"Atlanta-Sandy Springs-Roswell, GA",57261,Dallas,0,2002_57261_0
GA,NM,31827,14845,0,135.0,17731,Talbot,Main Street,2004,13263,14845,,170,Talbotton,0,2004_170_0
GA,NM,31642,14843,0,10471.0,17523,Atkinson,Railroad Street,1996,13003,14843,,16283,Pearson,0,1996_16283_0
GA,NM,30340,14800,12060,441400.0,29486,DeKalb,5441 Buford Highway,2006,13089,14800,"Atlanta-Sandy Springs-Roswell, GA",58181,Doraville,0,2006_58181_0
GA,NM,31827,14797,0,135.0,17485,Talbot,Main Street,2002,13263,14797,,170,Talbotton,0,2002_170_0
GA,NM,31827,14756,0,135.0,16862,Talbot,Main Street,2000,13263,14756,,170,Talbotton,0,2000_170_0
GA,NM,31079,14690,0,10751.0,16868,Wilcox,Ashley Street and Second Avenue,1999,13315,14690,,16609,Rochelle,0,1999_16609_0
GA,NM,31549,14611,0,10469.0,18009,Telfair,Main Street,2003,13271,14611,,16281,Lumber City,0,2003_16281_0
GA,NM,30165,14584,40660,445530.0,31027,Floyd,228 North Second Avenue,2006,13115,14584,"Rome, GA",58289,Rome,0,2006_58289_0
GA,NM,31071,14531,0,10501.0,16208,Wilcox,Bay and Pine Streets,1996,13315,14531,,16314,Pineview,0,1996_16314_0
GA,NM,31770,14524,10500,3876.0,15665,Baker,State Highway 91,1994,13007,14524,"Albany, GA",5692,Newton,0,1994_5692_0
GA,NM,30293,14485,12060,7211.0,16122,Meriwether,105 Jones Mill Road,1995,13199,14485,"Atlanta-Sandy Springs-Roswell, GA",11297,Woodbury,0,1995_11297_0
GA,NM,31549,14473,0,10469.0,17292,Telfair,Main Street,1999,13271,14473,,16281,Lumber City,0,1999_16281_0
GA,NM,30340,14449,12060,56125.0,22288,DeKalb,"5150 Buford Highway, Suite B-130",1996,13089,14449,"Atlanta-Sandy Springs-Roswell, GA",34046,Doraville,0,1996_34046_0
GA,SB,30635,14406,0,41899.0,19492,Elbert,6 Church Street,2012,13105,14406,,29065,Elberton,0,2012_29065_0
GA,NM,30214,14382,12060,76808.0,22154,Fayette,525 North Jeff Davis Drive,2000,13113,14382,"Atlanta-Sandy Springs-Roswell, GA",35251,Fayetteville,0,2000_35251_0
GA,NM,31827,14363,0,135.0,17349,Talbot,Main Street,2003,13263,14363,,170,Talbotton,0,2003_170_0
GA,NM,31044,14352,31420,13580.0,17144,Twiggs,Main and North Church Streets,1998,13289,14352,"Macon, GA",19786,Jeffersonville,0,1998_19786_0
GA,N,31904,14288,17980,45809.0,32467,Muscogee,"200 Bookstone Centre, Suite 100",1995,13215,14288,"Columbus, GA-AL",32897,Columbus,0,1995_32897_0
GA,NM,31720,14222,46660,15427.0,17066,Brooks,2020 East Main Street,2020,13027,14222,"Valdosta, GA",22205,Barwick,0,2020_22205_0
GA,NM,31827,14163,0,135.0,16616,Talbot,Main Street,2001,13263,14163,,170,Talbotton,0,2001_170_0
GA,NM,30350,14157,12060,39412.0,2659631,Fulton,"7840 Roswell Road, Building 100, Suite 210",1995,13121,14157,"Atlanta-Sandy Springs-Roswell, GA",27276,Atlanta,0,1995_27276_0
GA,SB,30635,14140,0,41899.0,19300,Elbert,6 Church Street,2013,13105,14140,,29065,Elberton,0,2013_29065_0
GA,NM,31079,14067,0,10751.0,15536,Wilcox,Ashley Street and Second Avenue,1994,13315,14067,,16609,Rochelle,0,1994_16609_0
GA,NM,31549,13992,0,10469.0,17155,Telfair,Main Street,2002,13271,13992,,16281,Lumber City,0,2002_16281_0
GA,NM,31548,13952,0,13549.0,15960,Camden,East Kings Street,1997,13039,13952,,19753,Kingsland,0,1997_19753_0
GA,NM,30577,13889,0,36172.0,16999,Stephens,27 N. Big A Road,1994,13257,13889,,26879,Toccoa,0,1994_26879_0
GA,NM,30823,13793,0,6436.0,16061,Jefferson,North Main Street,1994,13163,13793,,10067,Stapleton,0,1994_10067_0
GA,NM,30033,13780,12060,78847.0,20245,DeKalb,1059 Mistletoe Road,2000,13089,13780,"Atlanta-Sandy Springs-Roswell, GA",35379,Decatur,0,2000_35379_0
GA,N,39818,13750,0,419971.0,18287,Decatur,819 E. Shotwell Street,2004,13087,13750,,57694,Bainbridge,0,2004_57694_0
GA,NM,31087,13739,0,15497.0,15065,Hancock,350 East Broad Street,1999,13141,13739,,22286,Sparta,0,1999_22286_0
GA,NM,31044,13723,31420,13580.0,16258,Twiggs,Main and North Church Streets,1997,13289,13723,"Macon, GA",19786,Jeffersonville,0,1997_19786_0
GA,NM,30258,13718,12060,5806.0,15129,Pike,Barnesville Street,1995,13231,9031,"Atlanta-Sandy Springs-Roswell, GA",9070,Molena,0,1995_9070_0
GA,NM,31079,13701,0,10751.0,16708,Wilcox,Ashley St. & 2nd Ave.,2005,13315,13701,,16609,Rochelle,0,2005_16609_0
GA,NM,31549,13664,0,10469.0,16572,Telfair,Main Street,1998,13271,13664,,16281,Lumber City,0,1998_16281_0
GA,NM,31901,13564,17980,48092.0,20470,Muscogee,33 West 11th Street,1994,13215,13564,"Columbus, GA-AL",33809,Columbus,0,1994_33809_0
GA,NM,30721,13558,19140,56259.0,20315,Whitfield,118 North Hamilton Street,1996,13313,13558,"Dalton, GA",34116,Dalton,0,1996_34116_0
GA,NM,31827,13549,0,135.0,15499,Talbot,Main Street,1999,13263,13549,,170,Talbotton,0,1999_170_0
GA,NM,31087,13523,0,15497.0,15157,Hancock,350 East Broad Street,2001,13141,13523,,22286,Sparta,0,2001_22286_0
GA,NM,31071,13492,0,10501.0,15182,Wilcox,Bay and Pine Streets,1999,13315,13492,,16314,Pineview,0,1999_16314_0
GA,NM,31827,13488,0,135.0,15348,Talbot,Main Street,1998,13263,13488,,170,Talbotton,0,1998_170_0
GA,NM,31079,13483,0,10751.0,15317,Wilcox,Ashley Street and Second Avenue,1996,13315,13483,,16609,Rochelle,0,1996_16609_0
GA,NM,31079,13412,0,10751.0,15988,Wilcox,Ashley Street and Second Avenue,2000,13315,13412,,16609,Rochelle,0,2000_16609_0
GA,NM,31642,13353,0,10471.0,15944,Atkinson,Railroad Street,1995,13003,13353,,16283,Pearson,0,1995_16283_0
GA,NM,31071,13293,0,10501.0,14906,Wilcox,Bay and Pine Streets,1998,13315,13293,,16314,Pineview,0,1998_16314_0
GA,NM,31071,13186,0,10501.0,14745,Wilcox,Bay and Pine Streets,1995,13315,13186,,16314,Pineview,0,1995_16314_0
GA,NM,30631,13137,0,10794.0,14784,Taliaferro,Main Street,1994,13265,13137,,16663,Crawfordville,0,1994_16663_0
GA,NM,31071,13108,0,10501.0,14711,Wilcox,Bay and Pine Streets,2000,13315,13108,,16314,Pineview,0,2000_16314_0
GA,NM,31079,13052,0,10751.0,14788,Wilcox,Ashley Street and Second Avenue,1995,13315,13052,,16609,Rochelle,0,1995_16609_0
GA,NM,31827,12999,0,135.0,14606,Talbot,Main Street,1997,13263,12999,,170,Talbotton,0,1997_170_0
GA,NM,30124,12978,40660,13509.0,14666,Floyd,Cedartown Street,1994,13115,12978,"Rome, GA",19713,Cave Spring,0,1994_19713_0
GA,NM,30823,12931,0,6436.0,15369,Jefferson,North Main Street,1996,13163,12931,,10067,Stapleton,0,1996_10067_0
GA,NM,30340,12837,12060,73820.0,19366,DeKalb,5593 Buford Highway,2000,13089,12837,"Atlanta-Sandy Springs-Roswell, GA",34998,Doraville,0,2000_34998_0
GA,NM,31642,12835,0,10471.0,15237,Atkinson,Railroad Street,1994,13003,12835,,16283,Pearson,0,1994_16283_0
GA,NM,30258,12834,12060,5806.0,14102,Pike,Barnesville Street,1994,13231,8762,"Atlanta-Sandy Springs-Roswell, GA",9070,Molena,0,1994_9070_0
GA,NM,31558,12799,0,74903.0,16323,Camden,6308 Highway 40 East,2002,13039,10160,,35114,Saint Marys,0,2002_35114_0
GA,N,30459,12708,0,359917.0,18862,Bulloch,201 South Main Street,2002,13031,12708,,57239,Statesboro,0,2002_57239_0
GA,NM,31087,12668,0,15497.0,13969,Hancock,350 East Broad Street,2000,13141,12668,,22286,Sparta,0,2000_22286_0
GA,N,31904,12603,17980,45809.0,34051,Muscogee,"200 Bookstone Centre, Suite 100",1996,13215,12603,"Columbus, GA-AL",32897,Columbus,0,1996_32897_0
GA,NM,30810,12563,0,12159.0,13654,Glascock,Main Street,2001,13125,12563,,18243,Gibson,0,2001_18243_0
GA,NM,31827,12523,0,135.0,13871,Talbot,Main Street,1995,13263,12523,,170,Talbotton,0,1995_170_0
GA,NM,31827,12503,0,135.0,13706,Talbot,Main Street,1994,13263,12503,,170,Talbotton,0,1994_170_0
GA,N,30720,12485,19140,75646.0,20679,Whitfield,210-214 West Morris Street,2000,13313,12485,"Dalton, GA",35173,Dalton,0,2000_35173_0
GA,NM,31827,12427,0,135.0,13818,Talbot,Main Street,1996,13263,12427,,170,Talbotton,0,1996_170_0
GA,NM,30528,12375,0,422521.0,21843,White,136 North Main Street,2004,13311,12375,,57711,Cleveland,0,2004_57711_0
GA,NM,30434,12228,0,39366.0,14472,Jefferson,736 Peachtree Street,1994,13163,12228,,27265,Louisville,0,1994_27265_0
GA,NM,30823,12204,0,6436.0,14580,Jefferson,North Main Street,1995,13163,12204,,10067,Stapleton,0,1995_10067_0
GA,NM,31044,12192,31420,13580.0,14279,Twiggs,Main and North Church Streets,1995,13289,12192,"Macon, GA",19786,Jeffersonville,0,1995_19786_0
GA,NM,30350,12160,12060,39412.0,2151667,Fulton,"7840 Roswell Road, Building 100, Suite 210",1994,13121,12160,"Atlanta-Sandy Springs-Roswell, GA",27276,Atlanta,0,1994_27276_0
GA,NM,31044,12150,31420,13580.0,14462,Twiggs,Main and North Church Streets,1996,13289,12150,"Macon, GA",19786,Jeffersonville,0,1996_19786_0
GA,NM,31549,11998,0,10469.0,14935,Telfair,Main Street,1997,13271,11998,,16281,Lumber City,0,1997_16281_0
GA,NM,31720,11919,46660,15427.0,12672,Brooks,2020 East Main Street,2011,13027,11919,"Valdosta, GA",22205,Barwick,0,2011_22205_0
GA,NM,31071,11914,0,10501.0,13310,Wilcox,Bay and Pine Streets,1994,13315,11914,,16314,Pineview,0,1994_16314_0
GA,NM,30518,11860,12060,364222.0,21817,Gwinnett,4356 South Lee Street,2003,13135,11860,"Atlanta-Sandy Springs-Roswell, GA",57486,Buford,0,2003_57486_0
GA,NM,30097,11720,12060,439738.0,25839,Fulton,"5955 State Bridge Rd, # 100",2006,13121,11720,"Atlanta-Sandy Springs-Roswell, GA",58104,Duluth,0,2006_58104_0
GA,SA,30420,11719,0,13670.0,12658,Tattnall,Railroad Street,1995,13267,4330,,19883,Cobstown,0,1995_19883_0
GA,NM,31720,11706,46660,15427.0,12667,Brooks,2020 East Main Street,2019,13027,11706,"Valdosta, GA",22205,Barwick,0,2019_22205_0
GA,N,31730,11614,0,424632.0,16650,Mitchell,260 U.S. Highway 19 North,2005,13205,11614,,57786,Camilla,0,2005_57786_0
GA,N,31305,11593,15260,56994.0,14724,McIntosh,1200 Northway,1998,13191,11593,"Brunswick, GA",34235,Darien,0,1998_34235_0
GA,NM,30534,11584,12060,364420.0,22707,Dawson,671 Lumpkin Campground Road,2003,13085,11584,"Atlanta-Sandy Springs-Roswell, GA",57507,Dawsonville,0,2003_57507_0
GA,NM,31087,11577,0,15497.0,12914,Hancock,350 East Broad Street,1998,13141,11577,,22286,Sparta,0,1998_22286_0
GA,NM,31720,11456,46660,15427.0,12682,Brooks,2020 East Main Street,2007,13027,11456,"Valdosta, GA",22205,Barwick,0,2007_22205_0
GA,NM,31087,11449,0,15497.0,12630,Hancock,350 East Broad Street,1996,13141,11449,,22286,Sparta,0,1996_22286_0
GA,NM,31720,11370,46660,15427.0,12232,Brooks,2020 East Main Street,2010,13027,11370,"Valdosta, GA",22205,Barwick,0,2010_22205_0
GA,NM,31720,11347,46660,15427.0,12372,Brooks,2020 East Main Street,2009,13027,11347,"Valdosta, GA",22205,Barwick,0,2009_22205_0
GA,NM,31902,11342,17980,45809.0,29084,Muscogee,1136-1138 Broadway,1994,13215,11342,"Columbus, GA-AL",32897,Columbus,0,1994_32897_0
GA,NM,31548,11340,0,13549.0,12843,Camden,East Kings Street,1996,13039,11340,,19753,Kingsland,0,1996_19753_0
GA,NM,31720,11340,46660,15427.0,12276,Brooks,2020 East Main Street,2012,13027,11340,"Valdosta, GA",22205,Barwick,0,2012_22205_0
GA,SA,30555,11317,0,454327.0,31298,Fannin,109 Blue Ridge Drive,2007,13111,5675,,58495,Mccaysville,0,2007_58495_0
GA,NM,31087,11306,0,15497.0,12349,Hancock,350 East Broad Street,1995,13141,11306,,22286,Sparta,0,1995_22286_0
GA,NM,31720,11291,46660,15427.0,12473,Brooks,2020 East Main Street,2008,13027,11291,"Valdosta, GA",22205,Barwick,0,2008_22205_0
GA,NM,31720,11270,46660,15427.0,12157,Brooks,2020 East Main Street,2014,13027,11270,"Valdosta, GA",22205,Barwick,0,2014_22205_0
GA,NM,31762,11171,0,13354.0,14484,Calhoun,Railroad Street,2003,13037,11171,,19554,Leary,0,2003_19554_0
GA,NM,31087,11088,0,15497.0,12289,Hancock,350 East Broad Street,1997,13141,11088,,22286,Sparta,0,1997_22286_0
GA,NM,31549,10993,0,10469.0,13472,Telfair,Main Street,1996,13271,10993,,16281,Lumber City,0,1996_16281_0
GA,NM,31720,10991,46660,15427.0,12098,Brooks,2020 East Main Street,2015,13027,10991,"Valdosta, GA",22205,Barwick,0,2015_22205_0
GA,NM,31720,10893,46660,15427.0,11874,Brooks,2020 East Main Street,2017,13027,10893,"Valdosta, GA",22205,Barwick,0,2017_22205_0
GA,NM,31720,10825,46660,15427.0,11956,Brooks,2020 East Main Street,2004,13027,10825,"Valdosta, GA",22205,Barwick,0,2004_22205_0
GA,NM,31548,10741,0,13549.0,12118,Camden,East Kings Street,1995,13039,10741,,19753,Kingsland,0,1995_19753_0
GA,NM,31720,10699,46660,15427.0,11735,Brooks,2020 East Main Street,2016,13027,10699,"Valdosta, GA",22205,Barwick,0,2016_22205_0
GA,NM,31204,10674,31420,457427.0,35350,Bibb,4740 Log Cabin Drive,2008,13021,10674,"Macon, GA",58584,Macon,0,2008_58584_0
GA,NM,30810,10639,0,12159.0,11605,Glascock,Main Street,1999,13125,10639,,18243,Gibson,0,1999_18243_0
GA,NM,30305,10605,12060,59047.0,24534,Fulton,"3490 Piedmont Road, Suite 900",1998,13121,10605,"Atlanta-Sandy Springs-Roswell, GA",34540,Atlanta,0,1998_34540_0
GA,NM,31720,10565,46660,15427.0,11766,Brooks,2020 East Main Street,2006,13027,10565,"Valdosta, GA",22205,Barwick,0,2006_22205_0
GA,NM,31720,10520,46660,15427.0,11470,Brooks,2020 East Main Street,2013,13027,10520,"Valdosta, GA",22205,Barwick,0,2013_22205_0
GA,NM,31044,10487,31420,13580.0,12358,Twiggs,Main and North Church Streets,1994,13289,10487,"Macon, GA",19786,Jeffersonville,0,1994_19786_0
GA,NM,31720,10370,46660,15427.0,11343,Brooks,2020 East Main Street,2018,13027,10370,"Valdosta, GA",22205,Barwick,0,2018_22205_0
GA,NM,31549,10361,0,10469.0,12657,Telfair,Main Street,1995,13271,10361,,16281,Lumber City,0,1995_16281_0
GA,NM,31548,10263,0,13549.0,11528,Camden,East Kings Street,1994,13039,10263,,19753,Kingsland,0,1994_19753_0
GA,NM,30024,10216,12060,448818.0,33102,Gwinnett,"1400 Northbrook Parkway, Suite 300",2007,13135,10216,"Atlanta-Sandy Springs-Roswell, GA",58374,Suwanee,0,2007_58374_0
GA,NM,30519,10155,12060,428075.0,22523,Gwinnett,2725 Mall Of Georgia Blvd.,2005,13135,10155,"Atlanta-Sandy Springs-Roswell, GA",57847,Buford,0,2005_57847_0
GA,NM,31720,10119,46660,15427.0,11235,Brooks,2020 East Main Street,2003,13027,10119,"Valdosta, GA",22205,Barwick,0,2003_22205_0
GA,N,30281,10039,12060,57044.0,15467,Henry,850 Eagle's Landing Parkway,1998,13151,10039,"Atlanta-Sandy Springs-Roswell, GA",34285,Stockbridge,0,1998_34285_0
GA,N,31708,10018,10500,73853.0,17038,Dougherty,2815 Meredyth Drive,1999,13095,10018,"Albany, GA",35029,Albany,0,1999_35029_0
GA,NM,30022,10016,12060,444304.0,44032,Fulton,3625 Brookside Parkway,2006,13121,10016,"Atlanta-Sandy Springs-Roswell, GA",58241,Alpharetta,0,2006_58241_0
GA,NM,30329,10000,12060,48079.0,230111,DeKalb,"3 Corporate Square, Suite 700",1994,13089,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1994_33800_0
GA,NM,30329,10000,12060,48079.0,301428,DeKalb,"3 Corporate Square, Suite 700",1995,13089,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1995_33800_0
GA,NM,30329,10000,12060,48079.0,401986,DeKalb,"3 Corporate Square, Suite 700",1996,13089,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1996_33800_0
GA,NM,30328,10000,12060,48079.0,586201,Fulton,"5660 New Northside Drive, Suite 1400",1997,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1997_33800_0
GA,NM,30328,10000,12060,48079.0,474010,Fulton,"5660 New Northside Drive, Suite 1400",1998,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1998_33800_0
GA,NM,30328,10000,12060,48079.0,500300,Fulton,"5660 New Northside Drive, Suite 1400",1999,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,1999_33800_0
GA,NM,30328,10000,12060,48079.0,207283,Fulton,"5660 New Northside Drive, Suite 1400",2000,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,2000_33800_0
